trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,AL,L1,sound_path,AFC1,AFC2,AFC3,AFC1_color,AFC2_color,AFC3_color,recognition_text,recognition_correctness,recall_AL,recall_L1,SEM_AL,variant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp.keys,key_resp.rt,recall_rt,recall_text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,rows,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,recall_test_rt,recall_test_text,key_resp_4.keys,key_resp_4.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,key_resp_5.keys,key_resp_5.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran
,,,,,kavitu,мельница,kavitu.wav,аквариум,ремень,мельница,black,black,green,kavitu = коридор?,0,kankeru,колокол,derene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.16579,0,39,39,39,1,,,,,,,,,,,,,,,,
,,,,,morvidu,точилка,morvidu.wav,шашлык,точилка,свисток,black,green,black,morvidu = точилка?,1,sankadu,качели,bokente,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.526595,sankadu,"[""s"",""a"",""n"",""k"",""a"",""d"",""u"",""return""]","[1.7127349999996113,1.902219999999943,2.2145449999998164,3.198399999999765,3.334389999999985,3.8543150000000423,4.045314999999846,4.526594999999816]",0,0,0,0,1,,,,,,,
,,,,,kambipu,стол,kambipu.wav,стол,компас,намордник,green,black,black,kambipu = кроссворд?,0,potabu,кроссворд,felkure,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.300065,potabu,"[""p"",""o"",""t"",""a"",""b"",""u"",""return""]","[2.1325299999998606,2.3333000000002357,2.7410100000001876,2.8849350000000413,3.212184999999863,3.9982899999999972,4.300064999999904]",0,1,1,1,1,,,,,,,
,,,,,limate,хобот,limate.wav,хобот,роза,точилка,green,black,black,limate = хобот?,1,tuvene,компас,ediste,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.979925,tuvene,"[""t"",""u"",""v"",""e"",""n"",""e"",""return""]","[2.066769999999906,2.3938349999998536,3.1214499999996406,3.3143499999996493,3.5615349999998216,3.678549999999632,3.979924999999639]",0,2,2,2,1,,,,,,,
,,,,,nevetu,колбаса,nevetu.wav,колбаса,качели,хобот,green,black,black,nevetu = маяк?,0,derartu,стрела,rantare,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02759, ,"[""space"",""return""]","[4.786740000000009,5.027590000000146]",0,3,3,3,1,,,,,,,
,,,,,vortule,намордник,vortule.wav,намордник,мельница,домино,green,black,black,vortule = намордник?,1,kavitu,мельница,kankeru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72344,kavitu,"[""k"",""a"",""v"",""i"",""t"",""u"",""return""]","[2.4924250000003667,2.980895000000146,4.395580000000336,5.41856000000007,5.6198050000002695,6.229800000000068,6.72344000000021]",0,4,4,4,1,,,,,,,
,,,,,tekuru,костюм,tekuru.wav,маяк,гранат,костюм,black,black,green,tekuru = мельница?,0,farimu,копилка,enkene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82628,farime,"[""f"",""a"",""r"",""i"",""m"",""e"",""return""]","[2.651810000000296,2.859519999999975,3.782455000000027,4.067065000000184,4.332625000000007,4.466914999999972,4.826280000000224]",0,5,5,5,1,,,,,,,
,,,,,kovaru,ведро,kovaru.wav,костыль,ведро,костюм,black,green,black,kovaru = ремень?,0,akufu,маяк,kambipu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.458705, ,"[""space"",""return""]","[3.266819999999825,3.4587049999995543]",0,6,6,6,1,,,,,,,
,,,,,asamu,самолет,asamu.wav,конверт,наперсток,самолет,black,black,green,asamu = самолет?,1,nevetu,колбаса,derartu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00351,nevete,"[""n"",""e"",""v"",""e"",""t"",""e"",""return""]","[1.3338050000002113,1.555670000000191,1.803585000000112,2.1395900000002257,2.370445000000018,2.548189999999977,3.0035100000000057]",0,7,7,7,1,,,,,,,
,,,,,rantare,флаг,rantare.wav,флаг,стрела,ремень,green,black,black,rantare = флаг?,1,topeme,наперсток,koderde,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.815035,morvidu,"[""m"",""o"",""r"",""v"",""i"",""d"",""u"",""return""]","[3.0534350000002632,3.3014500000003864,3.821194999999989,4.381945000000087,4.669225000000097,5.221210000000156,5.4934400000001915,5.81503500000008]",0,8,8,8,1,,,,,,,
,,,,,kavenu,домино,kavenu.wav,стрела,колокол,домино,black,black,green,kavenu = стол?,0,befadu,удочка,tekuru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.446525, ,"[""space"",""return""]","[2.180815000000166,2.4465249999998377]",0,9,9,9,1,,,,,,,
,,,,,avade,шприц,avade.wav,одуванчик,флаг,шприц,black,black,green,avade = шприц?,1,vortule,намордник,kavitu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.566265,vortule,"[""v"",""o"",""t"",""backspace"",""r"",""t"",""u"",""l"",""e"",""return""]","[1.3111599999997452,1.702099999999973,2.3987950000000637,3.9485349999999926,4.1107999999999265,4.281799999999748,4.550229999999829,5.038344999999936,5.158219999999801,5.56626499999993]",0,10,10,10,1,,,,,,,
,,,,,apokte,пальма,apokte.wav,шприц,свисток,пальма,black,black,green,apokte = пальма?,1,limate,хобот,tuvene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10467,limate,"[""l"",""i"",""m"",""a"",""t"",""e"",""return""]","[1.3320099999996273,1.5535799999997835,1.9766849999996339,2.136779999999817,2.4727749999997286,2.6988899999996647,3.1046699999997145]",0,11,11,11,1,,,,,,,
,,,,,eskife,роза,eskife.wav,мельница,коридор,роза,black,black,green,eskife = роза?,1,mubale,шашлык,vantimu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95902,mubale,"[""m"",""i"",""backspace"",""u"",""b"",""a"",""l"",""e"",""return""]","[1.5142699999996694,1.8070149999998648,2.2052249999997002,2.5576599999999416,3.343554999999924,3.4815049999997427,3.8074699999997392,4.582979999999679,4.959019999999782]",0,12,12,12,1,,,,,,,
,,,,,mubale,шашлык,mubale.wav,шашлык,стрела,копилка,green,black,black,mubale = шашлык?,1,vantimu,костыль,farantu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,"[""v"",""o"",""r"",""t""]","[5.938900000000103,6.234515000000101,6.563540000000103,6.779109999999946]",0,13,13,13,1,,,,,,,
,,,,,makevu,утюг,makevu.wav,утюг,аквариум,стрела,green,black,black,makevu = свисток?,0,tinfetu,аквариум,akete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28082,e,"[""e"",""return""]","[0.06461499999977605,0.2808199999999488]",0,14,14,14,1,,,,,,,
,,,,,enkene,коридор,enkene.wav,коридор,удочка,роза,green,black,black,enkene = колокол?,0,eskife,роза,mubale,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.469645,eskife,"[""e"",""s"",""k"",""i"",""f"",""e"",""return""]","[1.4806949999997414,1.680304999999862,2.309704999999667,2.55771999999979,3.0057199999996556,3.1982349999998405,3.469644999999673]",0,15,15,15,1,,,,,,,
,,,,,ekiste,веер,ekiste.wav,веер,шприц,костюм,green,black,black,ekiste = микрофон?,0,apokte,пальма,limate,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60226, ,"[""space"",""return""]","[2.4343949999997676,2.602260000000115]",0,16,16,16,1,,,,,,,
,,,,,potabu,кроссворд,potabu.wav,кроссворд,гвоздь,мельница,green,black,black,potabu = пистолет?,0,felkure,конверт,ekiste,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.939955, ,"[""space"",""return""]","[1.7087450000003628,1.9399550000002819]",0,17,17,17,1,,,,,,,
,,,,,derene,мяч,derene.wav,терка,гранат,мяч,black,black,green,derene = колбаса?,0,kavenu,домино,befadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,"[""k"",""a"",""n"",""k"",""a"",""r""]","[3.4747650000003887,3.667095000000245,4.0260950000001685,6.586045000000013,6.698095000000194,6.905030000000352]",0,18,18,18,1,,,,,,,
,,,,,denrete,гвоздь,denrete.wav,самолет,клубок,гвоздь,black,black,green,denrete = гвоздь?,1,asamu,самолет,nevetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4053,asume,"[""a"",""s"",""u"",""m"",""e"",""return""]","[1.2468399999997928,1.4311800000000403,1.8856000000000677,2.3732249999998203,2.4962499999996908,3.4052999999998974]",0,19,19,19,1,,,,,,,
,,,,,befadu,удочка,befadu.wav,мяч,утюг,удочка,black,black,green,befadu = удочка?,1,tekuru,костюм,farimu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.054175,,"[""return""]",[3.054175000000214],0,20,20,20,1,,,,,,,
,,,,,kankeru,колокол,kankeru.wav,колокол,веер,микрофон,green,black,black,kankeru = костюм?,0,derene,мяч,kavenu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.232275,derene,"[""d"",""e"",""r"",""e"",""n"",""e"",""return""]","[1.8985350000002654,2.0645650000001297,3.1297199999999066,3.313814999999977,3.702850000000126,3.8235850000000937,4.232274999999845]",0,21,21,21,1,,,,,,,
,,,,,kasfine,клубок,kasfine.wav,компас,ведро,клубок,black,black,green,kasfine = клубок?,1,denrete,гвоздь,asamu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.138915,dertene,"[""d"",""e"",""r"",""e"",""backspace"",""t"",""e"",""n"",""e"",""return""]","[1.3830349999998361,1.5391449999997349,2.4994449999999233,3.2270699999999124,4.196254999999837,5.33170999999993,5.611134999999649,5.7328449999999975,5.8430349999998725,6.138914999999997]",0,22,22,22,1,,,,,,,
,,,,,akufu,маяк,akufu.wav,маяк,наперсток,клубок,green,black,black,akufu = гранат?,0,kambipu,стол,potabu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,"[""k"",""o"",""m"",""b"",""i"",""n"",""e""]","[3.1737100000000282,3.365969999999834,4.317265000000134,5.878139999999803,6.215909999999894,6.649319999999989,6.766225000000304]",0,23,23,23,1,,,,,,,
,,,,,tuvene,компас,tuvene.wav,компас,клубок,костыль,green,black,black,tuvene = компас?,1,ediste,гранат,avade,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.567755,esiste,"[""e"",""s"",""i"",""s"",""t"",""e"",""return""]","[2.855684999999994,3.1604299999999057,3.5609950000002755,3.799750000000131,4.147664999999961,4.264760000000024,4.567755000000034]",0,24,24,24,1,,,,,,,
,,,,,tinfetu,аквариум,tinfetu.wav,свисток,аквариум,конверт,black,green,black,tinfetu = аквариум?,1,akete,ремень,morvidu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.174165,asere,"[""a"",""s"",""e"",""t"",""e"",""backspace"",""backspace"",""r"",""e"",""return""]","[1.8047699999997349,2.446570000000065,3.270654999999806,3.8303399999999783,3.9349499999998443,4.612904999999955,4.756350000000111,4.886160000000018,5.03832999999986,5.174164999999903]",0,25,25,25,1,,,,,,,
,,,,,sankadu,качели,sankadu.wav,самолет,качели,пистолет,black,green,black,sankadu = качели?,1,bokente,одуванчик,kovaru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,"[""b"",""o"",""backspace"",""backspace""]","[1.934809999999743,3.038959999999861,6.309169999999995,6.701069999999618]",0,26,26,26,1,,,,,,,
,,,,,vantimu,костыль,vantimu.wav,костыль,пальма,кроссворд,green,black,black,vantimu = костыль?,1,farantu,пистолет,makevu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78587,farantu,"[""f"",""a"",""r"",""a"",""n"",""t"",""u"",""return""]","[1.963760000000093,2.066849999999704,2.4017549999998664,2.538434999999936,3.001705000000129,3.217769999999746,3.385739999999714,3.7858699999997043]",0,27,27,27,1,,,,,,,
,,,,,derartu,стрела,derartu.wav,костюм,стрела,колбаса,black,green,black,derartu = стрела?,1,rantare,флаг,topeme,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.019565,rankare,"[""r"",""a"",""n"",""k"",""a"",""r"",""e"",""return""]","[2.247609999999895,3.3243099999999686,4.152189999999791,4.931340000000091,5.300194999999803,5.548354999999901,5.636344999999892,6.019565000000057]",0,28,28,28,1,,,,,,,
,,,,,reskane,свисток,reskane.wav,пальма,стол,свисток,black,black,green,reskane = ведро?,0,pafinu,терка,reskane,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.797435,pafinu,"[""p"",""a"",""f"",""i"",""n"",""u"",""return""]","[1.8702800000000934,2.030224999999973,3.0693450000003395,3.533350000000155,4.198069999999916,4.4052700000002005,4.79743499999995]",0,29,29,29,1,,,,,,,
,,,,,felkure,конверт,felkure.wav,мяч,конверт,компас,black,green,black,felkure = конверт?,1,ekiste,веер,apokte,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.215995,ekiste,"[""e"",""k"",""i"",""s"",""t"",""e"",""return""]","[4.3602249999999,5.24031500000001,5.4159850000000915,5.513675000000148,5.799869999999828,5.895919999999933,6.215995000000021]",0,30,30,30,1,,,,,,,
,,,,,topeme,наперсток,topeme.wav,маяк,коридор,наперсток,black,black,green,topeme = домино?,0,koderde,микрофон,kasfine,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96667,koderde,"[""k"",""o"",""d"",""e"",""r"",""d"",""e"",""return""]","[3.4302150000003166,3.6066749999999956,3.934819999999945,4.150700000000143,4.945255000000088,5.541780000000017,5.69566500000019,5.966670000000249]",0,31,31,31,1,,,,,,,
,,,,,pafinu,терка,pafinu.wav,терка,домино,качели,green,black,black,pafinu = терка?,1,reskane,свисток,pafinu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29943,reskine,"[""r"",""e"",""s"",""k"",""i"",""n"",""e"",""return""]","[2.3964599999999336,2.5558249999999134,2.818919999999707,4.213249999999789,4.395719999999983,4.643734999999651,4.867284999999811,5.299430000000029]",0,32,32,32,1,,,,,,,
,,,,,bokente,одуванчик,bokente.wav,одуванчик,компас,гвоздь,green,black,black,bokente = одуванчик?,1,kovaru,ведро,akufu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75212,,"[""return""]",[1.7521200000001045],0,33,33,33,1,,,,,,,
,,,,,farimu,копилка,farimu.wav,шашлык,копилка,веер,black,green,black,farimu = копилка?,1,enkene,коридор,eskife,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.267175, ,"[""space"",""return""]","[2.099079999999958,2.267174999999952]",0,34,34,34,1,,,,,,,
,,,,,akete,ремень,akete.wav,маяк,шашлык,ремень,black,black,green,akete = утюг?,0,morvidu,точилка,sankadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45888, ,"[""space"",""return""]","[2.2668650000000525,2.4588800000001356]",0,35,35,35,1,,,,,,,
,,,,,koderde,микрофон,koderde.wav,стрела,микрофон,пальма,black,green,black,koderde = наперсток?,0,kasfine,клубок,denrete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69712, ,"[""space"",""return""]","[4.497150000000147,4.6971199999998134]",0,36,36,36,1,,,,,,,
,,,,,ediste,гранат,ediste.wav,удочка,шашлык,гранат,black,black,green,ediste = мяч?,0,avade,шприц,vortule,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65674, ,"[""space"",""return""]","[1.4568249999997533,1.6567399999998997]",0,37,37,37,1,,,,,,,
,,,,,farantu,пистолет,farantu.wav,микрофон,пистолет,одуванчик,black,green,black,farantu = веер?,0,makevu,утюг,tinfetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.598035,makale,"[""m"",""a"",""k"",""a"",""l"",""e"",""return""]","[1.998149999999896,2.802389999999832,3.498384999999871,3.634335000000192,3.981699999999819,4.165120000000115,4.598034999999982]",0,38,38,38,1,,,,,,,
,,,,,kavitu,мельница,kavitu.wav,аквариум,ремень,мельница,black,black,green,kavitu = коридор?,0,kankeru,колокол,derene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53189,kankaru,"[""k"",""a"",""n"",""k"",""a"",""r"",""u"",""return""]","[2.248175000000174,2.4186399999998685,2.7156599999998434,3.299670000000333,3.433219999999892,3.7812549999998737,4.044969999999921,4.531889999999748]",0,39,39,39,1,,,,,,,
,,,,,morvidu,точилка,morvidu.wav,шашлык,точилка,свисток,black,green,black,morvidu = точилка?,1,sankadu,качели,bokente,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.07524,0,0,0,0,1
,,,,,kambipu,стол,kambipu.wav,стол,компас,намордник,green,black,black,kambipu = кроссворд?,0,potabu,кроссворд,felkure,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.71694,0,1,1,1,1
,,,,,limate,хобот,limate.wav,хобот,роза,точилка,green,black,black,limate = хобот?,1,tuvene,компас,ediste,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.925875,0,2,2,2,1
,,,,,nevetu,колбаса,nevetu.wav,колбаса,качели,хобот,green,black,black,nevetu = маяк?,0,derartu,стрела,rantare,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.58359,0,3,3,3,1
,,,,,vortule,намордник,vortule.wav,намордник,мельница,домино,green,black,black,vortule = намордник?,1,kavitu,мельница,kankeru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.644,0,4,4,4,1
,,,,,tekuru,костюм,tekuru.wav,маяк,гранат,костюм,black,black,green,tekuru = мельница?,0,farimu,копилка,enkene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.56222,0,5,5,5,1
,,,,,kovaru,ведро,kovaru.wav,костыль,ведро,костюм,black,green,black,kovaru = ремень?,0,akufu,маяк,kambipu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.320175,0,6,6,6,1
,,,,,asamu,самолет,asamu.wav,конверт,наперсток,самолет,black,black,green,asamu = самолет?,1,nevetu,колбаса,derartu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.014535,0,7,7,7,1
,,,,,rantare,флаг,rantare.wav,флаг,стрела,ремень,green,black,black,rantare = флаг?,1,topeme,наперсток,koderde,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.872375,0,8,8,8,1
,,,,,kavenu,домино,kavenu.wav,стрела,колокол,домино,black,black,green,kavenu = стол?,0,befadu,удочка,tekuru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.183155,0,9,9,9,1
,,,,,avade,шприц,avade.wav,одуванчик,флаг,шприц,black,black,green,avade = шприц?,1,vortule,намордник,kavitu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.393735,0,10,10,10,1
,,,,,apokte,пальма,apokte.wav,шприц,свисток,пальма,black,black,green,apokte = пальма?,1,limate,хобот,tuvene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.75583,0,11,11,11,1
,,,,,eskife,роза,eskife.wav,мельница,коридор,роза,black,black,green,eskife = роза?,1,mubale,шашлык,vantimu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.29807,0,12,12,12,1
,,,,,mubale,шашлык,mubale.wav,шашлык,стрела,копилка,green,black,black,mubale = шашлык?,1,vantimu,костыль,farantu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1
,,,,,makevu,утюг,makevu.wav,утюг,аквариум,стрела,green,black,black,makevu = свисток?,0,tinfetu,аквариум,akete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.383815,0,14,14,14,1
,,,,,enkene,коридор,enkene.wav,коридор,удочка,роза,green,black,black,enkene = колокол?,0,eskife,роза,mubale,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.526185,0,15,15,15,1
,,,,,ekiste,веер,ekiste.wav,веер,шприц,костюм,green,black,black,ekiste = микрофон?,0,apokte,пальма,limate,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.05684,0,16,16,16,1
,,,,,potabu,кроссворд,potabu.wav,кроссворд,гвоздь,мельница,green,black,black,potabu = пистолет?,0,felkure,конверт,ekiste,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.605895,0,17,17,17,1
,,,,,derene,мяч,derene.wav,терка,гранат,мяч,black,black,green,derene = колбаса?,0,kavenu,домино,befadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.386,0,18,18,18,1
,,,,,denrete,гвоздь,denrete.wav,самолет,клубок,гвоздь,black,black,green,denrete = гвоздь?,1,asamu,самолет,nevetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.256695,0,19,19,19,1
,,,,,befadu,удочка,befadu.wav,мяч,утюг,удочка,black,black,green,befadu = удочка?,1,tekuru,костюм,farimu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.448615,0,20,20,20,1
,,,,,kankeru,колокол,kankeru.wav,колокол,веер,микрофон,green,black,black,kankeru = костюм?,0,derene,мяч,kavenu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.00157,0,21,21,21,1
,,,,,kasfine,клубок,kasfine.wav,компас,ведро,клубок,black,black,green,kasfine = клубок?,1,denrete,гвоздь,asamu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.445275,0,22,22,22,1
,,,,,akufu,маяк,akufu.wav,маяк,наперсток,клубок,green,black,black,akufu = гранат?,0,kambipu,стол,potabu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.140575,0,23,23,23,1
,,,,,tuvene,компас,tuvene.wav,компас,клубок,костыль,green,black,black,tuvene = компас?,1,ediste,гранат,avade,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.47473,0,24,24,24,1
,,,,,tinfetu,аквариум,tinfetu.wav,свисток,аквариум,конверт,black,green,black,tinfetu = аквариум?,1,akete,ремень,morvidu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.59169,0,25,25,25,1
,,,,,sankadu,качели,sankadu.wav,самолет,качели,пистолет,black,green,black,sankadu = качели?,1,bokente,одуванчик,kovaru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.259355,0,26,26,26,1
